PMID,Title,Exclusion,Code Available,Data Available,Repository Link,Comments,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
36420534,Functional reconfiguration of task-active frontoparietal control network facilitates abstract reasoning,,,,,,"Morin TM, Moore KN, Isenburg K, Ma W, Stern CE.",Cereb Cortex. 2023 May 9;33(10):5761-5773. doi: 10.1093/cercor/bhac457.,Morin TM,Cereb Cortex,2023,2022/11/24,,,10.1093/cercor/bhac457
37934196,Gender specificity of frontal activity based on fNIRS in distinguishing bipolar depression population from health control,,,,,,"Gao C, Li T.",J Biophotonics. 2024 Feb;17(2):e202300346. doi: 10.1002/jbio.202300346. Epub 2023 Nov 27.,Gao C,J Biophotonics,2024,2023/11/07,,,10.1002/jbio.202300346
37536046,ADHD diagnosis using structural brain MRI and personal characteristic data with machine learning framework,,,,,,"Lohani DC, Rana B.",Psychiatry Res Neuroimaging. 2023 Sep;334:111689. doi: 10.1016/j.pscychresns.2023.111689. Epub 2023 Jul 20.,Lohani DC,Psychiatry Res Neuroimaging,2023,2023/08/03,,,10.1016/j.pscychresns.2023.111689
36350463,Novel artificial intelligent transformer U-NET for better identification and management of prostate cancer,,,,,,"Singla D, Cimen F, Narasimhulu CA.",Mol Cell Biochem. 2023 Jul;478(7):1439-1445. doi: 10.1007/s11010-022-04600-3. Epub 2022 Nov 9.,Singla D,Mol Cell Biochem,2023,2022/11/09,,,10.1007/s11010-022-04600-3
37200117,Dynamic Community Detection for Brain Functional Networks During Music Listening With Block Component Analysis,,,,,,"Zhu Y, Liu J, Cong F.",IEEE Trans Neural Syst Rehabil Eng. 2023;31:2438-2447. doi: 10.1109/TNSRE.2023.3277509. Epub 2023 May 26.,Zhu Y,IEEE Trans Neural Syst Rehabil Eng,2023,2023/05/18,,,10.1109/TNSRE.2023.3277509
37994829,A comparison of functional activation and connectivity of the cerebellum in adults and children during single word processing,,,,,,"Ashburn SM, Lynn Flowers D, Eden GF.",Brain Lang. 2023 Nov;246:105346. doi: 10.1016/j.bandl.2023.105346. Epub 2023 Oct 29.,Ashburn SM,Brain Lang,2023,2023/11/23,PMC10722870,NIHMS1941165,10.1016/j.bandl.2023.105346
36867652,"Spatial and temporal correlations in human cortex are inherently linked and predicted by functional hierarchy, vigilance state as well as antiepileptic drug load",,,,,,"Müller PM, Meisel C.",PLoS Comput Biol. 2023 Mar 3;19(3):e1010919. doi: 10.1371/journal.pcbi.1010919. eCollection 2023 Mar.,Müller PM,PLoS Comput Biol,2023,2023/03/03,PMC10027224,,10.1371/journal.pcbi.1010919
37031232,"The Queensland Twin Adolescent Brain Project, a longitudinal study of adolescent brain development",,,,,,"Strike LT, Hansell NK, Chuang KH, Miller JL, de Zubicaray GI, Thompson PM, McMahon KL, Wright MJ.",Sci Data. 2023 Apr 8;10(1):195. doi: 10.1038/s41597-023-02038-w.,Strike LT,Sci Data,2023,2023/04/08,PMC10082846,,10.1038/s41597-023-02038-w
36617994,Responsiveness variability during anaesthesia relates to inherent differences in brain structure and function of the frontoparietal networks,,,,,,"Deng F, Taylor N, Owen AM, Cusack R, Naci L.",Hum Brain Mapp. 2023 Apr 15;44(6):2142-2157. doi: 10.1002/hbm.26199. Epub 2023 Jan 8.,Deng F,Hum Brain Mapp,2023,2023/01/09,PMC10028637,,10.1002/hbm.26199
38114493,Synaptic density affects clinical severity via network dysfunction in syndromes associated with frontotemporal lobar degeneration,,,,,,"Whiteside DJ, Holland N, Tsvetanov KA, Mak E, Malpetti M, Savulich G, Jones PS, Naessens M, Rouse MA, Fryer TD, Hong YT, Aigbirhio FI, Mulroy E, Bhatia KP, Rittman T, O'Brien JT, Rowe JB.",Nat Commun. 2023 Dec 20;14(1):8458. doi: 10.1038/s41467-023-44307-7.,Whiteside DJ,Nat Commun,2023,2023/12/19,PMC10730886,,10.1038/s41467-023-44307-7
36611073,Emotional face expression recognition in problematic Internet use and excessive smartphone use: task-based fMRI study,,,,,,"Arató Á, Nagy SA, Perlaki G, Orsi G, Szente AT, Kis-Jakab G, Áfra E, Alhour HA, Kovács N, Janszky J, Darnai G.",Sci Rep. 2023 Jan 7;13(1):354. doi: 10.1038/s41598-022-27172-0.,Arató Á,Sci Rep,2023,2023/01/07,PMC9825579,,10.1038/s41598-022-27172-0
37922608,Hooked on a thought: Associations between rumination and neural responses to social rejection in adolescent girls,,,,,,"Yoon L, Keenan KE, Hipwell AE, Forbes EE, Guyer AE.",Dev Cogn Neurosci. 2023 Dec;64:101320. doi: 10.1016/j.dcn.2023.101320. Epub 2023 Oct 30.,Yoon L,Dev Cogn Neurosci,2023,2023/11/03,PMC10641579,,10.1016/j.dcn.2023.101320
36695891,Intrinsic hippocampal connectivity is associated with individual differences in retrospective duration processing,,,,,,"Teghil A, Bonavita A, Procida F, Giove F, Boccia M.",Brain Struct Funct. 2023 Mar;228(2):687-695. doi: 10.1007/s00429-023-02612-3. Epub 2023 Jan 25.,Teghil A,Brain Struct Funct,2023,2023/01/25,PMC9944733,,10.1007/s00429-023-02612-3
35485480,Recovered grasping performance after stroke depends on interhemispheric frontoparietal connectivity,,,,,,"Hensel L, Lange F, Tscherpel C, Viswanathan S, Freytag J, Volz LJ, Eickhoff SB, Fink GR, Grefkes C.",Brain. 2023 Mar 1;146(3):1006-1020. doi: 10.1093/brain/awac157.,Hensel L,Brain,2023,2022/04/29,PMC9976969,,10.1093/brain/awac157
37263104,Taxonomic and thematic relations rely on different types of semantic features: Evidence from an fMRI meta-analysis and a semantic priming study,,,,,,"Zhang Y, Mirman D, Hoffman P.",Brain Lang. 2023 Jul;242:105287. doi: 10.1016/j.bandl.2023.105287. Epub 2023 May 31.,Zhang Y,Brain Lang,2023,2023/06/01,,,10.1016/j.bandl.2023.105287
36638227,"Evidence for Spinozan ""Unbelieving"" in the Right Inferior Prefrontal Cortex",,,,,,"Bernhard RM, Frankland SM, Plunkett D, Sievers B, Greene JD.",J Cogn Neurosci. 2023 Apr 1;35(4):659-680. doi: 10.1162/jocn_a_01964.,Bernhard RM,J Cogn Neurosci,2023,2023/01/13,,,10.1162/jocn_a_01964
36809410,Behavioral and Neural Trajectories of Risk Taking for Peer and Parent in Adolescence,,,,,,"Kwon SJ, Flannery JE, Turpyn CC, Prinstein MJ, Lindquist KA, Telzer EH.",J Cogn Neurosci. 2023 May 1;35(5):802-815. doi: 10.1162/jocn_a_01974.,Kwon SJ,J Cogn Neurosci,2023,2023/02/22,,,10.1162/jocn_a_01974
36541480,Age-related differences in functional network segregation in the context of sex and reproductive stage,,,,,,"Ballard HK, Jackson TB, Symm AC, Hicks TH, Bernard JA.",Hum Brain Mapp. 2023 Apr 1;44(5):1949-1963. doi: 10.1002/hbm.26184. Epub 2022 Dec 21.,Ballard HK,Hum Brain Mapp,2023,2022/12/21,PMC9980887,,10.1002/hbm.26184
37192630,A denoising model based on multi-agent reinforcement learning with data transformation for digital tomosynthesis,,,,,,"Nam K, Lee D, Lee S.",Phys Med Biol. 2023 Jun 12;68(12). doi: 10.1088/1361-6560/acd615.,Nam K,Phys Med Biol,2023,2023/05/16,,,10.1088/1361-6560/acd615
37728641,Increased task-relevant fMRI responsiveness in comatose cardiac arrest patients is associated with improved neurologic outcomes,,,,,,"Dhakal K, Rosenthal ES, Kulpanowski AM, Dodelson JA, Wang Z, Cudemus-Deseda G, Villien M, Edlow BL, Presciutti AM, Januzzi JL, Ning M, Taylor Kimberly W, Amorim E, Brandon Westover M, Copen WA, Schaefer PW, Giacino JT, Greer DM, Wu O.",J Cereb Blood Flow Metab. 2024 Jan;44(1):50-65. doi: 10.1177/0271678X231197392. Epub 2023 Sep 20.,Dhakal K,J Cereb Blood Flow Metab,2024,2023/09/20,PMC10905635,,10.1177/0271678X231197392
37611887,Structural and spontaneous functional brain changes in visual and oculomotor areas identified by functional localization task in intermittent exotropia children,,,,,,"Fei N, Wang Y, Yang B, Zhang C, Chang D, Liu Z, Cheng L, Fu T, Xian J.",Brain Res. 2023 Nov 15;1819:148543. doi: 10.1016/j.brainres.2023.148543. Epub 2023 Aug 21.,Fei N,Brain Res,2023,2023/08/23,,,10.1016/j.brainres.2023.148543
36484923,Neural similarity across task load relates to cognitive reserve and brain maintenance measures on the Letter Sternberg task: a longitudinal study,,,,,,"Argiris G, Stern Y, Habeck C.",Brain Imaging Behav. 2023 Feb;17(1):100-113. doi: 10.1007/s11682-022-00746-2. Epub 2022 Dec 9.,Argiris G,Brain Imaging Behav,2023,2022/12/09,PMC9925407,NIHMS1858818,10.1007/s11682-022-00746-2
37647985,Prefrontal stimulation as a tool to disrupt hippocampal and striatal reactivations underlying fast motor memory consolidation,,,,,,"Gann MA, Dolfen N, King BR, Robertson EM, Albouy G.",Brain Stimul. 2023 Sep-Oct;16(5):1336-1345. doi: 10.1016/j.brs.2023.08.022. Epub 2023 Aug 28.,Gann MA,Brain Stimul,2023,2023/08/30,,,10.1016/j.brs.2023.08.022
36371815,Depressive symptoms are associated with reduced positivity preferences in episodic memory in aging,,,,,,"James TA, Duarte A.",Neurobiol Aging. 2023 Jan;121:38-51. doi: 10.1016/j.neurobiolaging.2022.10.006. Epub 2022 Oct 20.,James TA,Neurobiol Aging,2023,2022/11/13,,,10.1016/j.neurobiolaging.2022.10.006
37665773,GAN-based metal artifacts region inpainting in brain MRI imaging with reflective registration,,,,,,"Xie K, Gao L, Zhang H, Zhang S, Xi Q, Zhang F, Sun J, Lin T, Sui J, Ni X.",Med Phys. 2024 Mar;51(3):2066-2080. doi: 10.1002/mp.16724. Epub 2023 Sep 4.,Xie K,Med Phys,2024,2023/09/04,,,10.1002/mp.16724
38000242,Brain tumor segmentation based on optimized convolutional neural network and improved chimp optimization algorithm,,,,,,"Ranjbarzadeh R, Zarbakhsh P, Caputo A, Tirkolaee EB, Bendechache M.",Comput Biol Med. 2024 Jan;168:107723. doi: 10.1016/j.compbiomed.2023.107723. Epub 2023 Nov 19.,Ranjbarzadeh R,Comput Biol Med,2024,2023/11/24,,,10.1016/j.compbiomed.2023.107723
36890341,Age differences in the neural basis of decision-making under uncertainty,,,,,,"Tisdall L, Mata R.",Cogn Affect Behav Neurosci. 2023 Jun;23(3):788-808. doi: 10.3758/s13415-022-01060-6. Epub 2023 Mar 8.,Tisdall L,Cogn Affect Behav Neurosci,2023,2023/03/08,PMC10390623,,10.3758/s13415-022-01060-6
37037063,Estimating explainable Alzheimer's disease likelihood map via clinically-guided prototype learning,,,,,,"Mulyadi AW, Jung W, Oh K, Yoon JS, Lee KH, Suk HI.",Neuroimage. 2023 Jun;273:120073. doi: 10.1016/j.neuroimage.2023.120073. Epub 2023 Apr 8.,Mulyadi AW,Neuroimage,2023,2023/04/10,,,10.1016/j.neuroimage.2023.120073
37487311,Spontaneous brain microstates correlate with impaired inhibitory control in internet addiction disorder,,,,,,"Qi Y, Liu Y, Yan Z, Zhang X, He Q.",Psychiatry Res Neuroimaging. 2023 Sep;334:111686. doi: 10.1016/j.pscychresns.2023.111686. Epub 2023 Jul 19.,Qi Y,Psychiatry Res Neuroimaging,2023,2023/07/24,,,10.1016/j.pscychresns.2023.111686
36586215,Gamma band VMPFC-PreCG.L connection variation after the onset of negative emotional stimuli can predict mania in depressive patients,,,,,,"Tao P, Dai Z, Shao J, Tang H, Zhang S, Yao Z, Lu Q.",J Psychiatr Res. 2023 Feb;158:165-171. doi: 10.1016/j.jpsychires.2022.12.026. Epub 2022 Dec 20.,Tao P,J Psychiatr Res,2023,2022/12/31,,,10.1016/j.jpsychires.2022.12.026
36967110,Imagining is not seeing: lower insight-driven memory reconfiguration when imagining the link between separate events,,,,,,"Grob AM, Milivojevic B, Alink A, Doeller CF, Schwabe L.",Cereb Cortex. 2023 Jun 8;33(12):7409-7427. doi: 10.1093/cercor/bhad048.,Grob AM,Cereb Cortex,2023,2023/03/26,,,10.1093/cercor/bhad048
36922026,Nonsymbolic Numerosity Maps at the Occipitotemporal Cortex Respond to Symbolic Numbers,,,,,,"Cai Y, Hofstetter S, Dumoulin SO.",J Neurosci. 2023 Apr 19;43(16):2950-2959. doi: 10.1523/JNEUROSCI.0687-22.2023. Epub 2023 Mar 15.,Cai Y,J Neurosci,2023,2023/03/15,PMC10124950,,10.1523/JNEUROSCI.0687-22.2023
35393001,"Effective connectivity during face processing in major depression - distinguishing markers of pathology, risk, and resilience",,,,,,"Sacu S, Wackerhagen C, Erk S, Romanczuk-Seiferth N, Schwarz K, Schweiger JI, Tost H, Meyer-Lindenberg A, Heinz A, Razi A, Walter H.",Psychol Med. 2023 Jul;53(9):4139-4151. doi: 10.1017/S0033291722000824. Epub 2022 Apr 8.,Sacu S,Psychol Med,2023,2022/04/08,PMC10317809,,10.1017/S0033291722000824
37943390,Levodopa may modulate specific speech impairment in Parkinson's disease: an fMRI study,,,,,,"Mračková M, Mareček R, Mekyska J, Košťálová M, Rektorová I.",J Neural Transm (Vienna). 2024 Feb;131(2):181-187. doi: 10.1007/s00702-023-02715-5. Epub 2023 Nov 9.,Mračková M,J Neural Transm (Vienna),2024,2023/11/09,,,10.1007/s00702-023-02715-5
38066432,Multi-parametric radiomics of conventional T1 weighted and susceptibility-weighted imaging for differential diagnosis of idiopathic Parkinson's disease and multiple system atrophy,,,,,,"Bu S, Pang H, Li X, Zhao M, Wang J, Liu Y, Yu H.",BMC Med Imaging. 2023 Dec 8;23(1):204. doi: 10.1186/s12880-023-01169-1.,Bu S,BMC Med Imaging,2023,2023/12/08,PMC10709839,,10.1186/s12880-023-01169-1
37095127,Enhanced putamen functional connectivity underlies altered risky decision-making in age-related cognitive decline,,,,,,"Ren P, Hou G, Ma M, Zhuang Y, Huang J, Tan M, Wu D, Luo G, Zhang Z, Rong H.",Sci Rep. 2023 Apr 24;13(1):6619. doi: 10.1038/s41598-023-33634-w.,Ren P,Sci Rep,2023,2023/04/24,PMC10126002,,10.1038/s41598-023-33634-w
37801265,"Diagnostic performance of MRI radiomics for classification of Alzheimer's disease, mild cognitive impairment, and normal subjects: a systematic review and meta-analysis",,,,,,"Shahidi R, Baradaran M, Asgarzadeh A, Bagherieh S, Tajabadi Z, Farhadi A, Korani SS, Khalafi M, Shobeiri P, Sadeghsalehi H, Shafieioun A, Yazdanifar MA, Singhal A, Sotoudeh H.",Aging Clin Exp Res. 2023 Nov;35(11):2333-2348. doi: 10.1007/s40520-023-02565-x. Epub 2023 Oct 6.,Shahidi R,Aging Clin Exp Res,2023,2023/10/06,,,10.1007/s40520-023-02565-x
36470145,A comprehensive machine-learning model applied to MRI to classify germinomas of the pineal region,,,,,,"Ye N, Yang Q, Liu P, Chen Z, Li X.",Comput Biol Med. 2023 Jan;152:106366. doi: 10.1016/j.compbiomed.2022.106366. Epub 2022 Nov 26.,Ye N,Comput Biol Med,2023,2022/12/05,,,10.1016/j.compbiomed.2022.106366
36418846,Comparing the functional neuroanatomy of proactive and reactive control between patients with schizophrenia and healthy controls,,,,,,"Kwashie AN, Ma Y, Barch DM, Chafee M, Ragland JD, Silverstein SM, Carter CS, Gold JM, MacDonald AW 3rd.",Cogn Affect Behav Neurosci. 2023 Feb;23(1):203-215. doi: 10.3758/s13415-022-01036-6. Epub 2022 Nov 23.,Kwashie AN,Cogn Affect Behav Neurosci,2023,2022/11/23,PMC10166198,NIHMS1892467,10.3758/s13415-022-01036-6
38011781,A review on brain tumor segmentation based on deep learning methods with federated learning techniques,,,,,,"Ahamed MF, Hossain MM, Nahiduzzaman M, Islam MR, Islam MR, Ahsan M, Haider J.",Comput Med Imaging Graph. 2023 Dec;110:102313. doi: 10.1016/j.compmedimag.2023.102313. Epub 2023 Nov 24.,Ahamed MF,Comput Med Imaging Graph,2023,2023/11/27,,,10.1016/j.compmedimag.2023.102313
37348804,Frontoamygdalar Effective Connectivity in Youth Depression and Treatment Response,,,,,,"Kung PH, Davey CG, Harrison BJ, Jamieson AJ, Felmingham KL, Steward T.",Biol Psychiatry. 2023 Dec 15;94(12):959-968. doi: 10.1016/j.biopsych.2023.06.009. Epub 2023 Jun 20.,Kung PH,Biol Psychiatry,2023,2023/06/22,,,10.1016/j.biopsych.2023.06.009
37648580,Automated Assessment of T2-Weighted MRI to Differentiate Malignant and Benign Primary Solid Liver Lesions in Noncirrhotic Livers Using Radiomics,,,,,,"Starmans MPA, Miclea RL, Vilgrain V, Ronot M, Purcell Y, Verbeek J, Niessen WJ, Ijzermans JNM, de Man RA, Doukas M, Klein S, Thomeer MG.",Acad Radiol. 2024 Mar;31(3):870-879. doi: 10.1016/j.acra.2023.07.024. Epub 2023 Aug 28.,Starmans MPA,Acad Radiol,2024,2023/08/30,,,10.1016/j.acra.2023.07.024
36573037,Neural correlates of lexical stress processing in a foreign free-stress language,,,,,,"Schwab S, Mouthon M, Jost LB, Salvadori J, Stefanos-Yakoub I, da Silva EF, Giroud N, Perriard B, Annoni JM.",Brain Behav. 2023 Jan;13(1):e2854. doi: 10.1002/brb3.2854. Epub 2022 Dec 26.,Schwab S,Brain Behav,2023,2022/12/27,PMC9847599,,10.1002/brb3.2854
36970895,Investigating Compensatory Brain Activity in Older Adults with Subjective Cognitive Decline,,,,,,"Krebs C, Brill E, Minkova L, Federspiel A, Kellner-Weldon F, Wyss P, Teunissen CE, van Harten AC, Seydell-Greenwald A, Klink K, Züst MA, Brem AK, Klöppel S.",J Alzheimers Dis. 2023;93(1):107-124. doi: 10.3233/JAD-221001.,Krebs C,J Alzheimers Dis,2023,2023/03/27,PMC10200167,,10.3233/JAD-221001
36894697,Deep Learning Body Region Classification of MRI and CT Examinations,,,,,,"Raffy P, Pambrun JF, Kumar A, Dubois D, Patti JW, Cairns RA, Young R.",J Digit Imaging. 2023 Aug;36(4):1291-1301. doi: 10.1007/s10278-022-00767-9. Epub 2023 Mar 9.,Raffy P,J Digit Imaging,2023,2023/03/09,PMC10407003,,10.1007/s10278-022-00767-9
36878456,A multivariate brain signature for reward,,,,,,"Speer SPH, Keysers C, Barrios JC, Teurlings CJS, Smidts A, Boksem MAS, Wager TD, Gazzola V.",Neuroimage. 2023 May 1;271:119990. doi: 10.1016/j.neuroimage.2023.119990. Epub 2023 Mar 5.,Speer SPH,Neuroimage,2023,2023/03/06,,,10.1016/j.neuroimage.2023.119990
35718541,Role of right temporoparietal junction for counterfactual evaluation of partner's decision in ultimatum game,,,,,,"Ogawa A, Asano S, Osada T, Tanaka M, Tochigi R, Kamagata K, Aoki S, Konishi S.",Cereb Cortex. 2023 Mar 10;33(6):2947-2957. doi: 10.1093/cercor/bhac252.,Ogawa A,Cereb Cortex,2023,2022/06/19,PMC10016052,,10.1093/cercor/bhac252
37857040,Neighborhood poverty during childhood prospectively predicts adolescent functional brain network architecture,,,,,,"Michael C, Tillem S, Sripada CS, Burt SA, Klump KL, Hyde LW.",Dev Cogn Neurosci. 2023 Dec;64:101316. doi: 10.1016/j.dcn.2023.101316. Epub 2023 Oct 14.,Michael C,Dev Cogn Neurosci,2023,2023/10/19,PMC10587714,,10.1016/j.dcn.2023.101316
36173532,Investigating the Influence of Autism Spectrum Traits on Face Processing Mechanisms in Developmental Prosopagnosia,,,,,,"Fry R, Li X, Evans TC, Esterman M, Tanaka J, DeGutis J.",J Autism Dev Disord. 2023 Dec;53(12):4787-4808. doi: 10.1007/s10803-022-05705-w. Epub 2022 Sep 29.,Fry R,J Autism Dev Disord,2023,2022/09/29,PMC10812037,NIHMS1956909,10.1007/s10803-022-05705-w
36640623,Social-interactive reward elicits similar neural response in autism and typical development and predicts future social experiences,,,,,,"McNaughton KA, Kirby LA, Warnell KR, Alkire D, Merchant JS, Moraczewski D, Yarger HA, Thurm A, Redcay E.",Dev Cogn Neurosci. 2023 Feb;59:101197. doi: 10.1016/j.dcn.2023.101197. Epub 2023 Jan 6.,McNaughton KA,Dev Cogn Neurosci,2023,2023/01/14,PMC9852551,,10.1016/j.dcn.2023.101197
37019760,Activation of Internal Correctness Monitoring Circuitry in Youths With Psychosis Spectrum Symptoms,,,,,,"Levinson T, Prettyman G, Savage C, White L, Moore TM, Calkins ME, Ruparel K, Gur RE, Gur RC, Satterthwaite TD, Wolf DH.",Biol Psychiatry Cogn Neurosci Neuroimaging. 2023 May;8(5):542-550. doi: 10.1016/j.bpsc.2023.01.010. Epub 2023 Feb 2.,Levinson T,Biol Psychiatry Cogn Neurosci Neuroimaging,2023,2023/04/05,PMC10164703,NIHMS1870449,10.1016/j.bpsc.2023.01.010
36921982,Differential effects of emotional valence on mnemonic performance with greater hippocampal maturity,,,,,,"Kimbler A, McMakin DL, Tustison NJ, Mattfeld AT.",Learn Mem. 2023 Mar 15;30(3):55-62. doi: 10.1101/lm.053628.122. Print 2023 Mar.,Kimbler A,Learn Mem,2023,2023/03/15,PMC10027236,,10.1101/lm.053628.122
37385049,Task-independent neural bases of peer presence effect on cognition in children and adults,,,,,,"Tricoche L, Pélisson D, Longo L, Koun E, Poisson A, Prado J, Meunier M.",Neuroimage. 2023 Aug 15;277:120247. doi: 10.1016/j.neuroimage.2023.120247. Epub 2023 Jun 27.,Tricoche L,Neuroimage,2023,2023/06/29,,,10.1016/j.neuroimage.2023.120247
37982960,Improved segmentation of basal ganglia from MR images using convolutional neural network with crossover-typed skip connection,,,,,,"Sugino T, Kin T, Saito N, Nakajima Y.",Int J Comput Assist Radiol Surg. 2024 Mar;19(3):433-442. doi: 10.1007/s11548-023-03015-9. Epub 2023 Nov 20.,Sugino T,Int J Comput Assist Radiol Surg,2024,2023/11/20,,,10.1007/s11548-023-03015-9
36746299,An attention-based context-informed deep framework for infant brain subcortical segmentation,,,,,,"Chen L, Wu Z, Zhao F, Wang Y, Lin W, Wang L, Li G.",Neuroimage. 2023 Apr 1;269:119931. doi: 10.1016/j.neuroimage.2023.119931. Epub 2023 Feb 4.,Chen L,Neuroimage,2023,2023/02/06,PMC10241225,NIHMS1901215,10.1016/j.neuroimage.2023.119931
37339817,Real-time functional magnetic resonance imaging neurofeedback training of amygdala upregulation increases affective flexibility in depression,,,,,,"Compère L, Siegle GJ, Lazzaro S, Strege M, Canovali G, Barb S, Huppert T, Young K.",J Psychiatry Neurosci. 2023 Jun 20;48(3):E232-E239. doi: 10.1503/jpn.220208. Print 2023 May-Jun.,Compère L,J Psychiatry Neurosci,2023,2023/06/20,PMC10281719,,10.1503/jpn.220208
